Road_Name,Road_Type,Segment_Index,Start_Lat,Start_Lon,End_Lat,End_Lon,Length_Meters,Dist_to_Intersection_m,No_of_Lanes,Speed_Limit_kmh,Road_Surface
Unknown,tertiary,82,8.358914,80.554538,8.360385,80.553495,200.0,4632.53,2,50,asphalt
Unknown,tertiary,83,8.360385,80.553495,8.361599,80.552168,200.0,4507.55,2,50,asphalt
Unknown,tertiary,84,8.361599,80.552168,8.362409,80.550546,200.0,4350.12,2,50,asphalt
Unknown,tertiary,85,8.362409,80.550546,8.363837,80.549467,200.0,4210.01,2,50,asphalt
Unknown,tertiary,86,8.363837,80.549467,8.365303,80.549141,166.36,4159.76,2,50,asphalt
Puttalam-Anuradhapura-Trincomalee Road,trunk,1,8.368962,80.544037,8.369536,80.54576,200.0,3812.36,2,50,asphalt
Puttalam-Anuradhapura-Trincomalee Road,trunk,2,8.369536,80.54576,8.37011,80.547482,200.0,4012.36,2,50,asphalt
Puttalam-Anuradhapura-Trincomalee Road,trunk,3,8.37011,80.547482,8.370704,80.549198,200.0,4212.34,2,50,asphalt
Puttalam-Anuradhapura-Trincomalee Road,trunk,4,8.370704,80.549198,8.3713,80.550913,200.0,4412.31,2,50,asphalt
Puttalam-Anuradhapura-Trincomalee Road,trunk,5,8.3713,80.550913,8.371897,80.552628,200.0,4612.28,2,50,asphalt
Puttalam-Anuradhapura-Trincomalee Road,trunk,6,8.371897,80.552628,8.372362,80.553962,155.65,4790.08,2,50,asphalt
Yakalla - Siwalakulama - Galkulama Road,tertiary,1,8.246293,80.629322,8.247722,80.628211,200.0,14465.24,2,50,asphalt
Yakalla - Siwalakulama - Galkulama Road,tertiary,2,8.247722,80.628211,8.248906,80.626844,200.0,14303.07,2,50,asphalt
Yakalla - Siwalakulama - Galkulama Road,tertiary,3,8.248906,80.626844,8.249646,80.625193,200.0,14117.95,2,50,asphalt
Yakalla - Siwalakulama - Galkulama Road,tertiary,4,8.249646,80.625193,8.250321,80.623509,200.0,13922.67,2,50,asphalt
Yakalla - Siwalakulama - Galkulama Road,tertiary,5,8.250321,80.623509,8.250862,80.621777,200.0,13725.23,2,50,asphalt
Yakalla - Siwalakulama - Galkulama Road,tertiary,6,8.250862,80.621777,8.251375,80.620036,200.0,13526.23,2,50,asphalt
Yakalla - Siwalakulama - Galkulama Road,tertiary,7,8.251375,80.620036,8.251874,80.61829,200.0,13327.32,2,50,asphalt
Yakalla - Siwalakulama - Galkulama Road,tertiary,8,8.251874,80.61829,8.25229,80.616524,200.0,13127.97,2,50,asphalt
Yakalla - Siwalakulama - Galkulama Road,tertiary,9,8.25229,80.616524,8.252533,80.61473,200.0,12928.52,2,50,asphalt
Yakalla - Siwalakulama - Galkulama Road,tertiary,10,8.252533,80.61473,8.252992,80.612974,200.0,12729.2,2,50,asphalt
Yakalla - Siwalakulama - Galkulama Road,tertiary,11,8.252992,80.612974,8.25329,80.611184,200.0,12529.55,2,50,asphalt
Yakalla - Siwalakulama - Galkulama Road,tertiary,12,8.25329,80.611184,8.253679,80.609414,200.0,12329.7,2,50,asphalt
Yakalla - Siwalakulama - Galkulama Road,tertiary,13,8.253679,80.609414,8.254485,80.607789,200.0,12134.26,2,50,asphalt
Yakalla - Siwalakulama - Galkulama Road,tertiary,14,8.254485,80.607789,8.254778,80.606031,200.0,11939.07,2,50,asphalt
Yakalla - Siwalakulama - Galkulama Road,tertiary,15,8.254778,80.606031,8.255771,80.604514,200.0,11750.44,2,50,asphalt
Yakalla - Siwalakulama - Galkulama Road,tertiary,16,8.255771,80.604514,8.25671,80.602962,200.0,11565.31,2,50,asphalt
Yakalla - Siwalakulama - Galkulama Road,tertiary,17,8.25671,80.602962,8.25763,80.601398,200.0,11378.99,2,50,asphalt
Yakalla - Siwalakulama - Galkulama Road,tertiary,18,8.25763,80.601398,8.258446,80.599786,200.0,11192.32,2,50,asphalt
Yakalla - Siwalakulama - Galkulama Road,tertiary,19,8.258446,80.599786,8.258927,80.598038,200.0,10997.69,2,50,asphalt
Yakalla - Siwalakulama - Galkulama Road,tertiary,20,8.258927,80.598038,8.259252,80.596255,200.0,10798.28,2,50,asphalt
Yakalla - Siwalakulama - Galkulama Road,tertiary,21,8.259252,80.596255,8.259623,80.594483,200.0,10598.91,2,50,asphalt
Yakalla - Siwalakulama - Galkulama Road,tertiary,22,8.259623,80.594483,8.260024,80.592715,200.0,10400.17,2,50,asphalt
Yakalla - Siwalakulama - Galkulama Road,tertiary,23,8.260024,80.592715,8.259995,80.590906,200.0,10201.55,2,50,asphalt
Yakalla - Siwalakulama - Galkulama Road,tertiary,24,8.259995,80.590906,8.259675,80.58913,200.0,10008.21,2,50,asphalt
Yakalla - Siwalakulama - Galkulama Road,tertiary,25,8.259675,80.58913,8.259383,80.587341,200.0,9822.22,2,50,asphalt
Yakalla - Siwalakulama - Galkulama Road,tertiary,26,8.259383,80.587341,8.259955,80.585629,200.0,9628.38,2,50,asphalt
Yakalla - Siwalakulama - Galkulama Road,tertiary,27,8.259955,80.585629,8.260598,80.583936,200.0,9433.1,2,50,asphalt
Yakalla - Siwalakulama - Galkulama Road,tertiary,28,8.260598,80.583936,8.260974,80.58216,200.0,9235.26,2,50,asphalt
Yakalla - Siwalakulama - Galkulama Road,tertiary,29,8.260974,80.58216,8.260796,80.580379,200.0,9038.77,2,50,asphalt
Yakalla - Siwalakulama - Galkulama Road,tertiary,30,8.260796,80.580379,8.260252,80.578669,200.0,8857.7,2,50,asphalt
Yakalla - Siwalakulama - Galkulama Road,tertiary,31,8.260252,80.578669,8.261436,80.577328,200.0,8684.0,2,50,asphalt
Yakalla - Siwalakulama - Galkulama Road,tertiary,32,8.261436,80.577328,8.262432,80.575822,200.0,8512.99,2,50,asphalt
Yakalla - Siwalakulama - Galkulama Road,tertiary,33,8.262432,80.575822,8.262761,80.574047,200.0,8321.74,2,50,asphalt
Yakalla - Siwalakulama - Galkulama Road,tertiary,34,8.262761,80.574047,8.262739,80.572231,200.0,8123.73,2,50,asphalt
Yakalla - Siwalakulama - Galkulama Road,tertiary,35,8.262739,80.572231,8.262924,80.570438,200.0,7925.98,2,50,asphalt
Yakalla - Siwalakulama - Galkulama Road,tertiary,36,8.262924,80.570438,8.26283,80.568636,200.0,7728.54,2,50,asphalt
Yakalla - Siwalakulama - Galkulama Road,tertiary,37,8.26283,80.568636,8.262575,80.566839,200.0,7536.85,2,50,asphalt
Yakalla - Siwalakulama - Galkulama Road,tertiary,38,8.262575,80.566839,8.26231,80.565042,200.0,7346.32,2,50,asphalt
Yakalla - Siwalakulama - Galkulama Road,tertiary,39,8.26231,80.565042,8.261646,80.563357,200.0,7165.33,2,50,asphalt
Yakalla - Siwalakulama - Galkulama Road,tertiary,40,8.261646,80.563357,8.260885,80.561714,200.0,7003.15,2,50,asphalt
Yakalla - Siwalakulama - Galkulama Road,tertiary,41,8.260885,80.561714,8.260819,80.559906,200.0,6826.02,2,50,asphalt
Yakalla - Siwalakulama - Galkulama Road,tertiary,42,8.260819,80.559906,8.259926,80.558348,200.0,6650.78,2,50,asphalt
Yakalla - Siwalakulama - Galkulama Road,tertiary,43,8.259926,80.558348,8.258931,80.556841,200.0,6517.73,2,50,asphalt
Yakalla - Siwalakulama - Galkulama Road,tertiary,44,8.258931,80.556841,8.258809,80.555039,200.0,6356.29,2,50,asphalt
Yakalla - Siwalakulama - Galkulama Road,tertiary,45,8.258809,80.555039,8.259188,80.553284,200.0,6161.91,2,50,asphalt
Yakalla - Siwalakulama - Galkulama Road,tertiary,46,8.259188,80.553284,8.260187,80.551771,200.0,5967.53,2,50,asphalt
Yakalla - Siwalakulama - Galkulama Road,tertiary,47,8.260187,80.551771,8.261259,80.550309,200.0,5780.61,2,50,asphalt
Yakalla - Siwalakulama - Galkulama Road,tertiary,48,8.261259,80.550309,8.262309,80.54883,200.0,5595.23,2,50,asphalt
Yakalla - Siwalakulama - Galkulama Road,tertiary,49,8.262309,80.54883,8.263317,80.547323,200.0,5409.29,2,50,asphalt
Yakalla - Siwalakulama - Galkulama Road,tertiary,50,8.263317,80.547323,8.264161,80.545719,200.0,5219.93,2,50,asphalt
Yakalla - Siwalakulama - Galkulama Road,tertiary,51,8.264161,80.545719,8.264589,80.543968,200.0,5024.49,2,50,asphalt
Yakalla - Siwalakulama - Galkulama Road,tertiary,52,8.264589,80.543968,8.264965,80.542207,200.0,4824.98,2,50,asphalt
Yakalla - Siwalakulama - Galkulama Road,tertiary,53,8.264965,80.542207,8.265394,80.54056,200.0,4634.6,2,50,asphalt
Yakalla - Siwalakulama - Galkulama Road,tertiary,54,8.265394,80.54056,8.265875,80.53881,200.0,4439.3,2,50,asphalt
Yakalla - Siwalakulama - Galkulama Road,tertiary,55,8.265875,80.53881,8.266625,80.537163,200.0,4241.74,2,50,asphalt
Yakalla - Siwalakulama - Galkulama Road,tertiary,56,8.266625,80.537163,8.267542,80.535598,200.0,4051.54,2,50,asphalt
Yakalla - Siwalakulama - Galkulama Road,tertiary,57,8.267542,80.535598,8.267813,80.533826,200.0,3859.25,2,50,asphalt
Yakalla - Siwalakulama - Galkulama Road,tertiary,58,8.267813,80.533826,8.267817,80.532012,200.0,3661.44,2,50,asphalt
Yakalla - Siwalakulama - Galkulama Road,tertiary,59,8.267817,80.532012,8.267514,80.530222,200.0,3469.93,2,50,asphalt
Yakalla - Siwalakulama - Galkulama Road,tertiary,60,8.267514,80.530222,8.267239,80.528428,200.0,3283.73,2,50,asphalt
Yakalla - Siwalakulama - Galkulama Road,tertiary,61,8.267239,80.528428,8.267153,80.526616,200.0,3094.96,2,50,asphalt
Yakalla - Siwalakulama - Galkulama Road,tertiary,62,8.267153,80.526616,8.267009,80.524807,200.0,2903.46,2,50,asphalt
Yakalla - Siwalakulama - Galkulama Road,tertiary,63,8.267009,80.524807,8.267118,80.523017,200.0,2715.09,2,50,asphalt
Yakalla - Siwalakulama - Galkulama Road,tertiary,64,8.267118,80.523017,8.266841,80.521267,200.0,2524.55,2,50,asphalt
Yakalla - Siwalakulama - Galkulama Road,tertiary,65,8.266841,80.521267,8.2662,80.519581,200.0,2368.06,2,50,asphalt
Yakalla - Siwalakulama - Galkulama Road,tertiary,66,8.2662,80.519581,8.26624,80.517767,200.0,2198.2,2,50,asphalt
Yakalla - Siwalakulama - Galkulama Road,tertiary,67,8.26624,80.517767,8.266715,80.516015,200.0,2005.57,2,50,asphalt
Yakalla - Siwalakulama - Galkulama Road,tertiary,68,8.266715,80.516015,8.267003,80.514238,200.0,1809.15,2,50,asphalt
Yakalla - Siwalakulama - Galkulama Road,tertiary,69,8.267003,80.514238,8.26729,80.512455,200.0,1621.85,2,50,asphalt
Yakalla - Siwalakulama - Galkulama Road,tertiary,70,8.26729,80.512455,8.26761,80.510669,200.0,1431.96,2,50,asphalt
Yakalla - Siwalakulama - Galkulama Road,tertiary,71,8.26761,80.510669,8.268004,80.508897,200.0,1242.43,2,50,asphalt
Yakalla - Siwalakulama - Galkulama Road,tertiary,72,8.268004,80.508897,8.268773,80.507257,200.0,1050.13,2,50,asphalt
Yakalla - Siwalakulama - Galkulama Road,tertiary,73,8.268773,80.507257,8.269457,80.505576,200.0,854.37,2,50,asphalt
Yakalla - Siwalakulama - Galkulama Road,tertiary,74,8.269457,80.505576,8.269584,80.503768,200.0,677.8,2,50,asphalt
Yakalla - Siwalakulama - Galkulama Road,tertiary,75,8.269584,80.503768,8.269673,80.502449,145.61,556.24,2,50,asphalt
Kandy-Jaffna Road,trunk,1,8.274489,80.500223,8.276298,80.500257,200.0,100.0,2,50,asphalt
Kandy-Jaffna Road,trunk,2,8.276298,80.500257,8.278106,80.500304,200.0,299.99,2,50,asphalt
Kandy-Jaffna Road,trunk,3,8.278106,80.500304,8.279914,80.500365,200.0,499.98,2,50,asphalt
Kandy-Jaffna Road,trunk,4,8.279914,80.500365,8.281723,80.500376,200.0,699.92,2,50,asphalt
Kandy-Jaffna Road,trunk,5,8.281723,80.500376,8.283531,80.500416,200.0,899.9,2,50,asphalt
Kandy-Jaffna Road,trunk,6,8.283531,80.500416,8.28534,80.500456,200.0,1099.9,2,50,asphalt
Kandy-Jaffna Road,trunk,7,8.28534,80.500456,8.287148,80.500502,200.0,1299.9,2,50,asphalt
Kandy-Jaffna Road,trunk,8,8.287148,80.500502,8.288957,80.500524,200.0,1499.89,2,50,asphalt
Kandy-Jaffna Road,trunk,9,8.288957,80.500524,8.290765,80.500573,200.0,1699.86,2,50,asphalt
Kandy-Jaffna Road,trunk,10,8.290765,80.500573,8.292574,80.500607,200.0,1899.84,2,50,asphalt
Kandy-Jaffna Road,trunk,11,8.292574,80.500607,8.294383,80.500636,200.0,2099.84,2,50,asphalt
Kandy-Jaffna Road,trunk,12,8.294383,80.500636,8.29619,80.500677,200.0,2299.76,2,50,asphalt
Kandy-Jaffna Road,trunk,13,8.29619,80.500677,8.297998,80.50071,200.0,2499.68,2,50,asphalt
Kandy-Jaffna Road,trunk,14,8.297998,80.50071,8.299807,80.500736,200.0,2699.67,2,50,asphalt
Kandy-Jaffna Road,trunk,15,8.299807,80.500736,8.301616,80.500776,200.0,2899.66,2,50,asphalt
Kandy-Jaffna Road,trunk,16,8.301616,80.500776,8.303423,80.50084,200.0,3099.63,2,50,asphalt
Kandy-Jaffna Road,trunk,17,8.303423,80.50084,8.305232,80.500847,200.0,3082.67,2,50,asphalt
Kandy-Jaffna Road,trunk,18,8.305232,80.500847,8.307041,80.50089,200.0,3068.37,2,50,asphalt
Kandy-Jaffna Road,trunk,19,8.307041,80.50089,8.308849,80.500924,200.0,3067.93,2,50,asphalt
Kandy-Jaffna Road,trunk,20,8.308849,80.500924,8.310658,80.500953,200.0,3079.34,2,50,asphalt
Kandy-Jaffna Road,trunk,21,8.310658,80.500953,8.312467,80.500982,200.0,3103.52,2,50,asphalt
Kandy-Jaffna Road,trunk,22,8.312467,80.500982,8.314275,80.50102,200.0,3140.98,2,50,asphalt
Kandy-Jaffna Road,trunk,23,8.314275,80.50102,8.316084,80.501058,200.0,3190.64,2,50,asphalt
Kandy-Jaffna Road,trunk,24,8.316084,80.501058,8.317893,80.501094,200.0,3252.02,2,50,asphalt
Kandy-Jaffna Road,trunk,25,8.317893,80.501094,8.319702,80.501115,200.0,3323.59,2,50,asphalt
Kandy-Jaffna Road,trunk,26,8.319702,80.501115,8.32151,80.501151,200.0,3405.3,2,50,asphalt
Kandy-Jaffna Road,trunk,27,8.32151,80.501151,8.323295,80.50093,200.0,3481.12,2,50,asphalt
Kandy-Jaffna Road,trunk,28,8.323295,80.50093,8.325103,80.50097,200.0,3572.0,2,50,asphalt
Kandy-Jaffna Road,trunk,29,8.325103,80.50097,8.326912,80.501006,200.0,3491.65,2,50,asphalt
Kandy-Jaffna Road,trunk,30,8.326912,80.501006,8.328721,80.501036,200.0,3293.02,2,50,asphalt
Kandy-Jaffna Road,trunk,31,8.328721,80.501036,8.33053,80.501062,200.0,3094.52,2,50,asphalt
Kandy-Jaffna Road,trunk,32,8.33053,80.501062,8.332338,80.501098,200.0,2896.19,2,50,asphalt
Kandy-Jaffna Road,trunk,33,8.332338,80.501098,8.334147,80.501144,200.0,2698.39,2,50,asphalt
Kandy-Jaffna Road,trunk,34,8.334147,80.501144,8.335912,80.501427,200.0,2502.57,2,50,asphalt
Kandy-Jaffna Road,trunk,35,8.335912,80.501427,8.337593,80.502098,200.0,2325.16,2,50,asphalt
Kandy-Jaffna Road,trunk,36,8.337593,80.502098,8.339226,80.502866,200.0,2157.31,2,50,asphalt
Kandy-Jaffna Road,trunk,37,8.339226,80.502866,8.340726,80.503879,200.0,2015.26,2,50,asphalt
Kandy-Jaffna Road,trunk,38,8.340726,80.503879,8.342338,80.504701,200.0,1882.95,2,50,asphalt
Kandy-Jaffna Road,trunk,39,8.342338,80.504701,8.344009,80.505385,200.0,1748.63,2,50,asphalt
Kandy-Jaffna Road,trunk,40,8.344009,80.505385,8.345769,80.505792,200.0,1602.99,2,50,asphalt
Kandy-Jaffna Road,trunk,41,8.345769,80.505792,8.34719,80.506877,200.0,1428.94,2,50,asphalt
Kandy-Jaffna Road,trunk,42,8.34719,80.506877,8.348562,80.508038,200.0,1240.18,2,50,asphalt
Kandy-Jaffna Road,trunk,43,8.348562,80.508038,8.350275,80.508569,200.0,1046.32,2,50,asphalt
Kandy-Jaffna Road,trunk,44,8.350275,80.508569,8.351849,80.509444,200.0,849.75,2,50,asphalt
Kandy-Jaffna Road,trunk,45,8.351849,80.509444,8.353636,80.509656,200.0,653.19,2,50,asphalt
Kandy-Jaffna Road,trunk,46,8.353636,80.509656,8.355275,80.51028,200.0,462.53,2,50,asphalt
Kandy-Jaffna Road,trunk,47,8.355275,80.51028,8.356211,80.510627,110.85,309.72,2,50,asphalt
Unknown,trunk,1,8.274156,80.500048,8.274156,80.500048,70.16,33.12,2,50,asphalt
Unknown,tertiary,1,8.365303,80.549141,8.367111,80.549085,200.0,4173.79,2,50,asphalt
Unknown,tertiary,2,8.367111,80.549085,8.368787,80.548486,200.0,4192.29,2,50,asphalt
Unknown,tertiary,3,8.368787,80.548486,8.370196,80.54774,176.1,4157.93,2,50,asphalt
Unknown,tertiary,1,8.444776,80.529267,8.442969,80.529253,200.0,9614.33,2,50,asphalt
Unknown,tertiary,2,8.442969,80.529253,8.441187,80.528947,200.0,9416.32,2,50,asphalt
Unknown,tertiary,3,8.441187,80.528947,8.439414,80.528588,200.0,9216.38,2,50,asphalt
Unknown,tertiary,4,8.439414,80.528588,8.438126,80.529769,200.0,9054.06,2,50,asphalt
Unknown,tertiary,5,8.438126,80.529769,8.436899,80.531104,200.0,8956.33,2,50,asphalt
Unknown,tertiary,6,8.436899,80.531104,8.435544,80.532044,200.0,8855.04,2,50,asphalt
Unknown,tertiary,7,8.435544,80.532044,8.433861,80.531378,200.0,8687.94,2,50,asphalt
Unknown,tertiary,8,8.433861,80.531378,8.432098,80.531178,200.0,8490.51,2,50,asphalt
Unknown,tertiary,9,8.432098,80.531178,8.431064,80.532626,200.0,8353.2,2,50,asphalt
Unknown,tertiary,10,8.431064,80.532626,8.430122,80.534177,200.0,8302.02,2,50,asphalt
Unknown,tertiary,11,8.430122,80.534177,8.429858,80.535808,200.0,8268.53,2,50,asphalt
Unknown,tertiary,12,8.429858,80.535808,8.42954,80.537292,200.0,8342.86,2,50,asphalt
Unknown,tertiary,13,8.42954,80.537292,8.428099,80.538389,200.0,8270.7,2,50,asphalt
Unknown,tertiary,14,8.428099,80.538389,8.427309,80.539939,200.0,8192.9,2,50,asphalt
Unknown,tertiary,15,8.427309,80.539939,8.426489,80.541549,200.0,8195.2,2,50,asphalt
Unknown,tertiary,16,8.426489,80.541549,8.425852,80.543238,200.0,8194.71,2,50,asphalt
Unknown,tertiary,17,8.425852,80.543238,8.424936,80.544761,200.0,8179.91,2,50,asphalt
Unknown,tertiary,18,8.424936,80.544761,8.424577,80.546464,200.0,8208.99,2,50,asphalt
Unknown,tertiary,19,8.424577,80.546464,8.42292,80.54659,200.0,8164.0,2,50,asphalt
Unknown,tertiary,20,8.42292,80.54659,8.421582,80.545456,200.0,7977.48,2,50,asphalt
Unknown,tertiary,21,8.421582,80.545456,8.421475,80.543793,200.0,7821.22,2,50,asphalt
Unknown,tertiary,22,8.421475,80.543793,8.420998,80.542043,200.0,7724.25,2,50,asphalt
Unknown,tertiary,23,8.420998,80.542043,8.419613,80.541001,200.0,7567.41,2,50,asphalt
Unknown,tertiary,24,8.419613,80.541001,8.41785,80.540746,200.0,7372.61,2,50,asphalt
Unknown,tertiary,25,8.41785,80.540746,8.416067,80.5405,200.0,7187.83,2,50,asphalt
Unknown,tertiary,26,8.416067,80.5405,8.414271,80.540327,200.0,6998.95,2,50,asphalt
Unknown,tertiary,27,8.414271,80.540327,8.412525,80.53992,200.0,6812.73,2,50,asphalt
Unknown,tertiary,28,8.412525,80.53992,8.410827,80.539947,200.0,6623.15,2,50,asphalt
Unknown,tertiary,29,8.410827,80.539947,8.410429,80.541513,200.0,6548.6,2,50,asphalt
Unknown,tertiary,30,8.410429,80.541513,8.409902,80.542962,200.0,6636.83,2,50,asphalt
Unknown,tertiary,31,8.409902,80.542962,8.408171,80.542542,200.0,6534.94,2,50,asphalt
Unknown,tertiary,32,8.408171,80.542542,8.406437,80.542208,200.0,6342.41,2,50,asphalt
Unknown,tertiary,33,8.406437,80.542208,8.405274,80.5436,200.0,6243.1,2,50,asphalt
Unknown,tertiary,34,8.405274,80.5436,8.404995,80.543877,43.62,6228.56,2,50,asphalt
Nivatthakachetiya Mawatha,trunk,1,8.348689,80.41223,8.349884,80.413549,200.0,546.21,2,50,asphalt
Nivatthakachetiya Mawatha,trunk,2,8.349884,80.413549,8.350656,80.415183,200.0,600.88,2,50,asphalt
Nivatthakachetiya Mawatha,trunk,3,8.350656,80.415183,8.352001,80.416392,200.0,461.11,2,50,asphalt
Nivatthakachetiya Mawatha,trunk,4,8.352001,80.416392,8.353519,80.417339,200.0,321.7,2,50,asphalt
Nivatthakachetiya Mawatha,trunk,5,8.353519,80.417339,8.35524,80.417897,200.0,137.86,2,50,asphalt
Unknown,tertiary,1,8.253696,80.392257,8.253601,80.39047,200.0,6266.43,2,50,asphalt
Unknown,tertiary,2,8.253601,80.39047,8.253354,80.388674,200.0,6352.97,2,50,asphalt
Unknown,tertiary,3,8.253354,80.388674,8.253603,80.387121,200.0,6418.17,2,50,asphalt
Unknown,tertiary,4,8.253603,80.387121,8.253451,80.385342,200.0,6474.92,2,50,asphalt
Unknown,tertiary,5,8.253451,80.385342,8.2542,80.383716,200.0,6512.02,2,50,asphalt
Unknown,tertiary,6,8.2542,80.383716,8.254221,80.382012,200.0,6526.19,2,50,asphalt
Unknown,tertiary,7,8.254221,80.382012,8.252754,80.380998,200.0,6675.13,2,50,asphalt
Unknown,tertiary,8,8.252754,80.380998,8.251908,80.379638,200.0,6859.64,2,50,asphalt
Unknown,tertiary,9,8.251908,80.379638,8.251621,80.377846,200.0,6981.01,2,50,asphalt
Unknown,tertiary,10,8.251621,80.377846,8.251066,80.376132,200.0,7107.69,2,50,asphalt
Unknown,tertiary,11,8.251066,80.376132,8.250228,80.374534,200.0,7269.95,2,50,asphalt
Unknown,tertiary,12,8.250228,80.374534,8.249764,80.372779,200.0,7420.98,2,50,asphalt
Unknown,tertiary,13,8.249764,80.372779,8.249318,80.371019,200.0,7562.06,2,50,asphalt
Unknown,tertiary,14,8.249318,80.371019,8.24938,80.369223,200.0,7686.47,2,50,asphalt
Unknown,tertiary,15,8.24938,80.369223,8.248314,80.367999,200.0,7809.46,2,50,asphalt
Unknown,tertiary,16,8.248314,80.367999,8.247057,80.366697,200.0,8003.28,2,50,asphalt
Unknown,tertiary,17,8.247057,80.366697,8.24598,80.365313,200.0,8189.3,2,50,asphalt
Unknown,tertiary,18,8.24598,80.365313,8.244319,80.364687,200.0,8381.34,2,50,asphalt
Unknown,tertiary,19,8.244319,80.364687,8.242675,80.363935,200.0,8573.34,2,50,asphalt
Unknown,tertiary,20,8.242675,80.363935,8.24113,80.362999,200.0,8771.94,2,50,asphalt
Unknown,tertiary,21,8.24113,80.362999,8.24115,80.361357,200.0,8923.36,2,50,asphalt
Unknown,tertiary,22,8.24115,80.361357,8.241118,80.359546,200.0,9026.31,2,50,asphalt
Unknown,tertiary,23,8.241118,80.359546,8.242051,80.358214,200.0,9104.39,2,50,asphalt
Unknown,tertiary,24,8.242051,80.358214,8.243538,80.357368,200.0,8984.27,2,50,asphalt
Unknown,tertiary,25,8.243538,80.357368,8.244184,80.355717,200.0,8910.77,2,50,asphalt
Unknown,tertiary,26,8.244184,80.355717,8.244644,80.354882,105.76,8899.02,2,50,asphalt
Unknown,tertiary,1,8.237276,80.426283,8.238817,80.427143,200.0,7838.0,2,50,asphalt
Unknown,tertiary,2,8.238817,80.427143,8.240578,80.427503,200.0,7640.69,2,50,asphalt
Unknown,tertiary,3,8.240578,80.427503,8.24233,80.427342,200.0,7447.53,2,50,asphalt
Unknown,tertiary,4,8.24233,80.427342,8.243215,80.425803,200.0,7334.91,2,50,asphalt
Unknown,tertiary,5,8.243215,80.425803,8.243472,80.424056,200.0,7351.62,2,50,asphalt
Unknown,tertiary,6,8.243472,80.424056,8.245257,80.424314,200.0,7238.73,2,50,asphalt
Unknown,tertiary,7,8.245257,80.424314,8.247021,80.424333,200.0,7043.36,2,50,asphalt
Unknown,tertiary,8,8.247021,80.424333,8.248416,80.42322,200.0,6865.97,2,50,asphalt
Unknown,tertiary,9,8.248416,80.42322,8.249977,80.422515,200.0,6700.28,2,50,asphalt
Unknown,tertiary,10,8.249977,80.422515,8.250827,80.421656,133.67,6573.39,2,50,asphalt
Unknown,tertiary,1,8.251184,80.424829,8.252706,80.425631,200.0,6395.76,2,50,asphalt
Unknown,tertiary,2,8.252706,80.425631,8.253729,80.427129,200.0,6270.05,2,50,asphalt
Unknown,tertiary,3,8.253729,80.427129,8.254484,80.428744,200.0,6113.44,2,50,asphalt
Unknown,tertiary,4,8.254484,80.428744,8.253996,80.430212,171.87,6039.78,2,50,asphalt
Unknown,tertiary,1,8.253974,80.430258,8.254045,80.432039,200.0,6015.37,2,50,asphalt
Unknown,tertiary,2,8.254045,80.432039,8.254309,80.433834,200.0,5927.38,2,50,asphalt
Unknown,tertiary,3,8.254309,80.433834,8.254387,80.435624,200.0,5847.0,2,50,asphalt
Unknown,tertiary,4,8.254387,80.435624,8.254421,80.436391,84.89,5813.83,2,50,asphalt
Unknown,tertiary,1,8.254421,80.436391,8.256087,80.436681,200.0,5710.81,2,50,asphalt
Unknown,tertiary,2,8.256087,80.436681,8.257872,80.436418,200.0,5520.42,2,50,asphalt
Unknown,tertiary,3,8.257872,80.436418,8.25918,80.4375,200.0,5337.26,2,50,asphalt
Unknown,tertiary,4,8.25918,80.4375,8.257907,80.43855,200.0,5298.24,2,50,asphalt
Unknown,tertiary,5,8.257907,80.43855,8.256358,80.439462,200.0,5448.91,2,50,asphalt
Unknown,tertiary,6,8.256358,80.439462,8.255809,80.441156,200.0,5541.25,2,50,asphalt
Unknown,tertiary,7,8.255809,80.441156,8.254708,80.442576,200.0,5591.03,2,50,asphalt
Unknown,tertiary,8,8.254708,80.442576,8.254418,80.444056,200.0,5680.42,2,50,asphalt
Unknown,tertiary,9,8.254418,80.444056,8.256177,80.444407,200.0,5561.53,2,50,asphalt
Unknown,tertiary,10,8.256177,80.444407,8.257182,80.445712,200.0,5384.53,2,50,asphalt
Unknown,tertiary,11,8.257182,80.445712,8.25625,80.447197,200.0,5377.38,2,50,asphalt
Unknown,tertiary,12,8.25625,80.447197,8.254602,80.44779,200.0,5521.87,2,50,asphalt
Unknown,tertiary,13,8.254602,80.44779,8.253537,80.448571,200.0,5699.79,2,50,asphalt
Unknown,tertiary,14,8.253537,80.448571,8.253632,80.450384,200.0,5728.3,2,50,asphalt
Unknown,tertiary,15,8.253632,80.450384,8.253541,80.452196,200.0,5735.26,2,50,asphalt
Unknown,tertiary,16,8.253541,80.452196,8.253933,80.453793,200.0,5642.09,2,50,asphalt
Unknown,tertiary,17,8.253933,80.453793,8.254854,80.454973,200.0,5473.4,2,50,asphalt
Unknown,tertiary,18,8.254854,80.454973,8.253797,80.456418,200.0,5336.79,2,50,asphalt
Unknown,tertiary,19,8.253797,80.456418,8.252057,80.456797,200.0,5311.05,2,50,asphalt
Unknown,tertiary,20,8.252057,80.456797,8.251338,80.458098,200.0,5327.02,2,50,asphalt
Unknown,tertiary,21,8.251338,80.458098,8.25223,80.459452,200.0,5163.25,2,50,asphalt
Unknown,tertiary,22,8.25223,80.459452,8.253787,80.46013,200.0,5011.93,2,50,asphalt
Unknown,tertiary,23,8.253787,80.46013,8.253964,80.461884,200.0,4835.09,2,50,asphalt
